date,code,value
2003-12-01,TX,12.5
2004-12-01,TX,12.9
2005-12-01,TX,12.4
2006-12-01,TX,13.8
2007-12-01,TX,13.0
2008-12-01,TX,11.9
2009-12-01,TX,13.7
2010-12-01,TX,14.2
2011-12-01,TX,12.0
2012-12-01,TX,11.1
2013-12-01,TX,10.2
2014-12-01,TX,7.8
2015-12-01,TX,8.2
2016-12-01,TX,7.8
2017-12-01,TX,8.4
2018-12-01,TX,8.7
2019-12-01,TX,9.2
2020-12-01,TX,10.5
2021-12-01,TX,9.4
2022-12-01,TX,8.7
2023-12-01,TX,11.2
2024-12-01,TX,13.0
2025-12-01,TX,14.2
2003-12-01,US,9.2
2004-12-01,US,9.0
2005-12-01,US,8.4
2006-12-01,US,9.6
2007-12-01,US,9.3
2008-12-01,US,9.8
2009-12-01,US,12.8
2010-12-01,US,13.3
2011-12-01,US,11.3
2012-12-01,US,10.6
2013-12-01,US,9.6
2014-12-01,US,7.3
2015-12-01,US,7.6
2016-12-01,US,7.2
2017-12-01,US,7.5
2018-12-01,US,7.6
2019-12-01,US,8.1
2020-12-01,US,9.2
2021-12-01,US,8.2
2022-12-01,US,7.5
2023-12-01,US,9.7
2024-12-01,US,11.2
2025-12-01,US,12.4
2003-12-01,UT,7.0
2004-12-01,UT,7.1
2005-12-01,UT,6.3
2006-12-01,UT,6.8
2007-12-01,UT,6.5
2008-12-01,UT,6.6
2009-12-01,UT,10.5
2010-12-01,UT,11.4
2011-12-01,UT,9.4
2012-12-01,UT,8.8
2013-12-01,UT,7.6
2014-12-01,UT,6.0
2015-12-01,UT,6.0
2016-12-01,UT,5.6
2017-12-01,UT,5.5
2018-12-01,UT,5.4
2019-12-01,UT,5.8
2020-12-01,UT,6.5
2021-12-01,UT,5.7
2022-12-01,UT,5.0
2023-12-01,UT,6.4
2024-12-01,UT,7.9
2025-12-01,UT,9.5
2003-12-01,VA,7.0
2004-12-01,VA,6.3
2005-12-01,VA,6.3
2006-12-01,VA,6.8
2007-12-01,VA,6.6
2008-12-01,VA,7.1
2009-12-01,VA,9.3
2010-12-01,VA,9.6
2011-12-01,VA,7.8
2012-12-01,VA,7.4
2013-12-01,VA,6.9
2014-12-01,VA,5.5
2015-12-01,VA,6.2
2016-12-01,VA,5.9
2017-12-01,VA,6.1
2018-12-01,VA,6.3
2019-12-01,VA,6.6
2020-12-01,VA,7.4
2021-12-01,VA,6.6
2022-12-01,VA,6.0
2023-12-01,VA,7.5
2024-12-01,VA,8.9
2025-12-01,VA,9.8
2003-12-01,VT,7.6
2004-12-01,VT,6.9
2005-12-01,VT,6.4
2006-12-01,VT,7.7
2007-12-01,VT,7.6
2008-12-01,VT,8.5
2009-12-01,VT,9.5
2010-12-01,VT,10.4
2011-12-01,VT,8.7
2012-12-01,VT,8.3
2013-12-01,VT,8.4
2014-12-01,VT,5.9
2015-12-01,VT,5.9
2016-12-01,VT,5.5
2017-12-01,VT,5.8
2018-12-01,VT,5.8
2019-12-01,VT,5.8
2020-12-01,VT,6.5
2021-12-01,VT,6.0
2022-12-01,VT,6.0
2023-12-01,VT,7.5
2024-12-01,VT,8.1
2025-12-01,VT,9.0
2003-12-01,WA,6.8
2004-12-01,WA,6.6
2005-12-01,WA,6.0
2006-12-01,WA,7.2
2007-12-01,WA,6.5
2008-12-01,WA,6.7
2009-12-01,WA,9.3
2010-12-01,WA,10.2
2011-12-01,WA,8.8
2012-12-01,WA,7.9
2013-12-01,WA,7.0
2014-12-01,WA,5.3
2015-12-01,WA,5.9
2016-12-01,WA,5.4
2017-12-01,WA,5.4
2018-12-01,WA,5.5
2019-12-01,WA,5.8
2020-12-01,WA,6.6
2021-12-01,WA,5.8
2022-12-01,WA,5.2
2023-12-01,WA,7.0
2024-12-01,WA,8.3
2025-12-01,WA,9.3
2003-12-01,WI,6.5
2004-12-01,WI,6.6
2005-12-01,WI,5.8
2006-12-01,WI,7.0
2007-12-01,WI,6.9
2008-12-01,WI,7.0
2009-12-01,WI,9.0
2010-12-01,WI,8.6
2011-12-01,WI,7.5
2012-12-01,WI,6.5
2013-12-01,WI,6.0
2014-12-01,WI,4.8
2015-12-01,WI,4.9
2016-12-01,WI,4.5
2017-12-01,WI,4.7
2018-12-01,WI,5.1
2019-12-01,WI,5.5
2020-12-01,WI,6.3
2021-12-01,WI,5.3
2022-12-01,WI,4.9
2023-12-01,WI,6.4
2024-12-01,WI,7.6
2025-12-01,WI,8.0
2003-12-01,WV,8.7
2004-12-01,WV,9.1
2005-12-01,WV,9.4
2006-12-01,WV,10.7
2007-12-01,WV,10.4
2008-12-01,WV,9.5
2009-12-01,WV,10.4
2010-12-01,WV,10.9
2011-12-01,WV,9.1
2012-12-01,WV,9.3
2013-12-01,WV,8.5
2014-12-01,WV,6.2
2015-12-01,WV,7.5
2016-12-01,WV,7.3
2017-12-01,WV,8.1
2018-12-01,WV,7.8
2019-12-01,WV,8.1
2020-12-01,WV,8.7
2021-12-01,WV,8.3
2022-12-01,WV,8.3
2023-12-01,WV,10.5
2024-12-01,WV,12.4
2025-12-01,WV,13.7
2003-12-01,WY,7.5
2004-12-01,WY,7.4
2005-12-01,WY,6.7
2006-12-01,WY,7.1
2007-12-01,WY,6.6
2008-12-01,WY,6.4
2009-12-01,WY,8.0
2010-12-01,WY,9.5
2011-12-01,WY,7.9
2012-12-01,WY,7.0
2013-12-01,WY,6.4
2014-12-01,WY,5.7
2015-12-01,WY,6.2
2016-12-01,WY,6.5
2017-12-01,WY,7.0
2018-12-01,WY,7.2
2019-12-01,WY,7.5
2020-12-01,WY,8.3
2021-12-01,WY,7.4
2022-12-01,WY,6.7
2023-12-01,WY,7.7
2024-12-01,WY,9.1
2025-12-01,WY,10.5
